"fips","State","County","IECC15","IECC21","BA15","BA21","Moisture15","Moisture21"
"45069","South Carolina","Marlboro",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45071","South Carolina","Newberry",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45073","South Carolina","Oconee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45075","South Carolina","Orangeburg",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45077","South Carolina","Pickens",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45079","South Carolina","Richland",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45081","South Carolina","Saluda",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45083","South Carolina","Spartanburg",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45085","South Carolina","Sumter",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45087","South Carolina","Union",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45089","South Carolina","Williamsburg",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45091","South Carolina","York",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"46003","South Dakota","Aurora",6,6,"Cold","Cold","A","A"
"46005","South Dakota","Beadle",6,6,"Cold","Cold","A","A"
"46007","South Dakota","Bennett",5,5,"Cold","Cold","A","A"
"46009","South Dakota","Bon Homme",5,5,"Cold","Cold","A","A"
"46011","South Dakota","Brookings",6,6,"Cold","Cold","A","A"
"46013","South Dakota","Brown",6,6,"Cold","Cold","A","A"
"46015","South Dakota","Brule",6,5,"Cold","Cold","A","A"
"46017","South Dakota","Buffalo",6,6,"Cold","Cold","A","A"
"46019","South Dakota","Butte",6,6,"Cold","Cold","A","A"
"46021","South Dakota","Campbell",6,6,"Cold","Cold","A","A"
"46023","South Dakota","Charles Mix",5,5,"Cold","Cold","A","A"
"46025","South Dakota","Clark",6,6,"Cold","Cold","A","A"
"46027","South Dakota","Clay",5,5,"Cold","Cold","A","A"
"46029","South Dakota","Codington",6,6,"Cold","Cold","A","A"
"46031","South Dakota","Corson",6,6,"Cold","Cold","A","A"
"46033","South Dakota","Custer",6,6,"Cold","Cold","A","A"
"46035","South Dakota","Davison",6,6,"Cold","Cold","A","A"
"46037","South Dakota","Day",6,6,"Cold","Cold","A","A"
"46039","South Dakota","Deuel",6,6,"Cold","Cold","A","A"
"46041","South Dakota","Dewey",6,6,"Cold","Cold","A","A"
"46043","South Dakota","Douglas",5,5,"Cold","Cold","A","A"
"46045","South Dakota","Edmunds",6,6,"Cold","Cold","A","A"
"46047","South Dakota","Fall River",6,6,"Cold","Cold","A","A"
"46049","South Dakota","Faulk",6,6,"Cold","Cold","A","A"
"46051","South Dakota","Grant",6,6,"Cold","Cold","A","A"
"46053","South Dakota","Gregory",5,5,"Cold","Cold","A","A"
"46055","South Dakota","Haakon",6,5,"Cold","Cold","A","A"
"46057","South Dakota","Hamlin",6,6,"Cold","Cold","A","A"
"46059","South Dakota","Hand",6,6,"Cold","Cold","A","A"
"46061","South Dakota","Hanson",6,6,"Cold","Cold","A","A"
"46063","South Dakota","Harding",6,6,"Cold","Cold","A","A"
"46065","South Dakota","Hughes",6,6,"Cold","Cold","A","A"
"46067","South Dakota","Hutchinson",5,5,"Cold","Cold","A","A"
"46069","South Dakota","Hyde",6,6,"Cold","Cold","A","A"
"46071","South Dakota","Jackson",5,5,"Cold","Cold","A","A"
"46073","South Dakota","Jerauld",6,6,"Cold","Cold","A","A"
"46075","South Dakota","Jones",6,5,"Cold","Cold","A","A"
"46077","South Dakota","Kingsbury",6,6,"Cold","Cold","A","A"
"46079","South Dakota","Lake",6,6,"Cold","Cold","A","A"
"46081","South Dakota","Lawrence",6,6,"Cold","Cold","A","A"
"46083","South Dakota","Lincoln",6,6,"Cold","Cold","A","A"
"46085","South Dakota","Lyman",6,5,"Cold","Cold","A","A"
"46087","South Dakota","McCook",6,6,"Cold","Cold","A","A"
"46089","South Dakota","McPherson",6,6,"Cold","Cold","A","A"
"46091","South Dakota","Marshall",6,6,"Cold","Cold","A","A"
"46093","South Dakota","Meade",6,6,"Cold","Cold","A","A"
"46095","South Dakota","Mellette",5,5,"Cold","Cold","A","A"
"46097","South Dakota","Miner",6,6,"Cold","Cold","A","A"
"46099","South Dakota","Minnehaha",6,6,"Cold","Cold","A","A"
"46101","South Dakota","Moody",6,6,"Cold","Cold","A","A"
"46102","South Dakota","Oglala Lakota",6,6,"Cold","Cold","A","A"
"46103","South Dakota","Pennington",6,6,"Cold","Cold","A","A"
"46105","South Dakota","Perkins",6,6,"Cold","Cold","A","A"
"46107","South Dakota","Potter",6,6,"Cold","Cold","A","A"
"46109","South Dakota","Roberts",6,6,"Cold","Cold","A","A"
"46111","South Dakota","Sanborn",6,6,"Cold","Cold","A","A"
"46115","South Dakota","Spink",6,6,"Cold","Cold","A","A"
"46117","South Dakota","Stanley",6,5,"Cold","Cold","A","A"
"46119","South Dakota","Sully",6,6,"Cold","Cold","A","A"
"46121","South Dakota","Todd",5,5,"Cold","Cold","A","A"
"46123","South Dakota","Tripp",5,5,"Cold","Cold","A","A"
"46125","South Dakota","Turner",6,6,"Cold","Cold","A","A"
"46127","South Dakota","Union",5,5,"Cold","Cold","A","A"
"46129","South Dakota","Walworth",6,6,"Cold","Cold","A","A"
"46135","South Dakota","Yankton",5,5,"Cold","Cold","A","A"
"46137","South Dakota","Ziebach",6,6,"Cold","Cold","A","A"
"47001","Tennessee","Anderson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47003","Tennessee","Bedford",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47005","Tennessee","Benton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47007","Tennessee","Bledsoe",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47009","Tennessee","Blount",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47011","Tennessee","Bradley",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47013","Tennessee","Campbell",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47015","Tennessee","Cannon",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47017","Tennessee","Carroll",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47019","Tennessee","Carter",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47021","Tennessee","Cheatham",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47023","Tennessee","Chester",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47025","Tennessee","Claiborne",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47027","Tennessee","Clay",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47029","Tennessee","Cocke",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47031","Tennessee","Coffee",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47033","Tennessee","Crockett",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47035","Tennessee","Cumberland",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47037","Tennessee","Davidson",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47039","Tennessee","Decatur",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47041","Tennessee","DeKalb",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47043","Tennessee","Dickson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47045","Tennessee","Dyer",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47047","Tennessee","Fayette",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47049","Tennessee","Fentress",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47051","Tennessee","Franklin",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47053","Tennessee","Gibson",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47055","Tennessee","Giles",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47057","Tennessee","Grainger",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47059","Tennessee","Greene",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47061","Tennessee","Grundy",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47063","Tennessee","Hamblen",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47065","Tennessee","Hamilton",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47067","Tennessee","Hancock",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47069","Tennessee","Hardeman",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47071","Tennessee","Hardin",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47073","Tennessee","Hawkins",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47075","Tennessee","Haywood",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47077","Tennessee","Henderson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47079","Tennessee","Henry",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47081","Tennessee","Hickman",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47083","Tennessee","Houston",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47085","Tennessee","Humphreys",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47087","Tennessee","Jackson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47089","Tennessee","Jefferson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47091","Tennessee","Johnson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47093","Tennessee","Knox",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47095","Tennessee","Lake",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"47097","Tennessee","Lauderdale",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47099","Tennessee","Lawrence",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47101","Tennessee","Lewis",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47103","Tennessee","Lincoln",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47105","Tennessee","Loudon",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47107","Tennessee","McMinn",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47109","Tennessee","McNairy",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47111","Tennessee","Macon",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47113","Tennessee","Madison",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47115","Tennessee","Marion",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47117","Tennessee","Marshall",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47119","Tennessee","Maury",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47121","Tennessee","Meigs",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47123","Tennessee","Monroe",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47125","Tennessee","Montgomery",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47127","Tennessee","Moore",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47129","Tennessee","Morgan",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47131","Tennessee","Obion",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47133","Tennessee","Overton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47135","Tennessee","Perry",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47137","Tennessee","Pickett",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47139","Tennessee","Polk",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47141","Tennessee","Putnam",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47143","Tennessee","Rhea",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47145","Tennessee","Roane",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47147","Tennessee","Robertson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47149","Tennessee","Rutherford",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47151","Tennessee","Scott",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47153","Tennessee","Sequatchie",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47155","Tennessee","Sevier",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47157","Tennessee","Shelby",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47159","Tennessee","Smith",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47161","Tennessee","Stewart",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47163","Tennessee","Sullivan",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47165","Tennessee","Sumner",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47167","Tennessee","Tipton",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"47169","Tennessee","Trousdale",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47171","Tennessee","Unicoi",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47173","Tennessee","Union",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47175","Tennessee","Van Buren",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47177","Tennessee","Warren",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47179","Tennessee","Washington",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47181","Tennessee","Wayne",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47183","Tennessee","Weakley",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47185","Tennessee","White",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"47187","Tennessee","Williamson",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"47189","Tennessee","Wilson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"48001","Texas","Anderson",2,2,"Hot-Humid","Hot-Humid","A","A"
"48003","Texas","Andrews",3,3,"Hot-Dry","Hot-Dry","B","B"
"48005","Texas","Angelina",2,2,"Hot-Humid","Hot-Humid","A","A"
"48007","Texas","Aransas",2,2,"Hot-Humid","Hot-Humid","A","A"
"48009","Texas","Archer",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48011","Texas","Armstrong",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48013","Texas","Atascosa",2,2,"Hot-Humid","Hot-Humid","A","A"
"48015","Texas","Austin",2,2,"Hot-Humid","Hot-Humid","A","A"
"48017","Texas","Bailey",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48019","Texas","Bandera",2,2,"Hot-Humid","Hot-Humid","B","B"
"48021","Texas","Bastrop",2,2,"Hot-Humid","Hot-Humid","A","A"
"48023","Texas","Baylor",3,3,"Hot-Dry","Hot-Dry","B","B"
"48025","Texas","Bee",2,2,"Hot-Humid","Hot-Humid","A","A"
"48027","Texas","Bell",2,2,"Hot-Humid","Hot-Humid","A","A"
"48029","Texas","Bexar",2,2,"Hot-Humid","Hot-Humid","A","A"
"48031","Texas","Blanco",3,3,"Hot-Humid","Hot-Humid","A","A"
"48033","Texas","Borden",3,3,"Hot-Dry","Hot-Dry","B","B"
"48035","Texas","Bosque",2,2,"Hot-Humid","Hot-Humid","A","A"
"48037","Texas","Bowie",3,3,"Hot-Humid","Hot-Humid","A","A"
"48039","Texas","Brazoria",2,2,"Hot-Humid","Hot-Humid","A","A"
"48041","Texas","Brazos",2,2,"Hot-Humid","Hot-Humid","A","A"
"48043","Texas","Brewster",3,3,"Hot-Dry","Hot-Dry","B","B"
"48045","Texas","Briscoe",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48047","Texas","Brooks",2,2,"Hot-Humid","Hot-Humid","A","A"
"48049","Texas","Brown",3,3,"Hot-Humid","Hot-Humid","A","A"
"48051","Texas","Burleson",2,2,"Hot-Humid","Hot-Humid","A","A"
"48053","Texas","Burnet",3,3,"Hot-Humid","Hot-Humid","A","A"
"48055","Texas","Caldwell",2,2,"Hot-Humid","Hot-Humid","A","A"
"48057","Texas","Calhoun",2,2,"Hot-Humid","Hot-Humid","A","A"
"48059","Texas","Callahan",3,3,"Hot-Dry","Hot-Dry","B","B"
"48061","Texas","Cameron",2,1,"Hot-Humid","Hot-Humid","A","A"
"48063","Texas","Camp",3,3,"Hot-Humid","Hot-Humid","A","A"
"48065","Texas","Carson",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48067","Texas","Cass",3,3,"Hot-Humid","Hot-Humid","A","A"
"48069","Texas","Castro",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48071","Texas","Chambers",2,2,"Hot-Humid","Hot-Humid","A","A"
"48073","Texas","Cherokee",2,2,"Hot-Humid","Hot-Humid","A","A"
"48075","Texas","Childress",3,3,"Hot-Dry","Hot-Dry","B","B"
"48077","Texas","Clay",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48079","Texas","Cochran",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48081","Texas","Coke",3,3,"Hot-Dry","Hot-Dry","B","B"
"48083","Texas","Coleman",3,3,"Hot-Dry","Hot-Dry","B","B"
"48085","Texas","Collin",3,3,"Hot-Humid","Hot-Humid","A","A"
"48087","Texas","Collingsworth",3,3,"Hot-Dry","Hot-Dry","B","B"
"48089","Texas","Colorado",2,2,"Hot-Humid","Hot-Humid","A","A"
"48091","Texas","Comal",2,2,"Hot-Humid","Hot-Humid","A","A"
"48093","Texas","Comanche",3,3,"Hot-Humid","Hot-Humid","A","A"
"48095","Texas","Concho",3,3,"Hot-Dry","Hot-Dry","B","B"
"48097","Texas","Cooke",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48099","Texas","Coryell",2,2,"Hot-Humid","Hot-Humid","A","A"
"48101","Texas","Cottle",3,3,"Hot-Dry","Hot-Dry","B","B"
"48103","Texas","Crane",3,3,"Hot-Dry","Hot-Dry","B","B"
"48105","Texas","Crockett",3,3,"Hot-Dry","Hot-Dry","B","B"
"48107","Texas","Crosby",3,3,"Hot-Dry","Hot-Dry","B","B"
"48109","Texas","Culberson",3,3,"Hot-Dry","Hot-Dry","B","B"
"48111","Texas","Dallam",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48113","Texas","Dallas",3,2,"Hot-Humid","Hot-Humid","A","A"
"48115","Texas","Dawson",3,3,"Hot-Dry","Hot-Dry","B","B"
"48117","Texas","Deaf Smith",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48119","Texas","Delta",3,3,"Hot-Humid","Hot-Humid","A","A"
"48121","Texas","Denton",3,3,"Hot-Humid","Hot-Humid","A","A"
"48123","Texas","DeWitt",2,2,"Hot-Humid","Hot-Humid","A","A"
"48125","Texas","Dickens",3,3,"Hot-Dry","Hot-Dry","B","B"
"48127","Texas","Dimmit",2,2,"Hot-Humid","Hot-Humid","B","B"
"48129","Texas","Donley",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48131","Texas","Duval",2,2,"Hot-Humid","Hot-Humid","A","A"
"48133","Texas","Eastland",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48135","Texas","Ector",3,3,"Hot-Dry","Hot-Dry","B","B"
"48137","Texas","Edwards",2,2,"Hot-Humid","Hot-Humid","B","B"
"48139","Texas","Ellis",3,2,"Hot-Humid","Hot-Humid","A","A"
"48141","Texas","El Paso",3,3,"Hot-Dry","Hot-Dry","B","B"
"48143","Texas","Erath",3,3,"Hot-Humid","Hot-Humid","A","A"
"48145","Texas","Falls",2,2,"Hot-Humid","Hot-Humid","A","A"
"48147","Texas","Fannin",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48149","Texas","Fayette",2,2,"Hot-Humid","Hot-Humid","A","A"
"48151","Texas","Fisher",3,3,"Hot-Dry","Hot-Dry","B","B"
"48153","Texas","Floyd",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48155","Texas","Foard",3,3,"Hot-Dry","Hot-Dry","B","B"
"48157","Texas","Fort Bend",2,2,"Hot-Humid","Hot-Humid","A","A"
"48159","Texas","Franklin",3,3,"Hot-Humid","Hot-Humid","A","A"
"48161","Texas","Freestone",2,2,"Hot-Humid","Hot-Humid","A","A"
"48163","Texas","Frio",2,2,"Hot-Humid","Hot-Humid","B","B"
"48165","Texas","Gaines",3,3,"Hot-Dry","Hot-Dry","B","B"
"48167","Texas","Galveston",2,2,"Hot-Humid","Hot-Humid","A","A"
"48169","Texas","Garza",3,3,"Hot-Dry","Hot-Dry","B","B"
"48171","Texas","Gillespie",3,3,"Hot-Humid","Hot-Humid","A","A"
"48173","Texas","Glasscock",3,3,"Hot-Dry","Hot-Dry","B","B"
"48175","Texas","Goliad",2,2,"Hot-Humid","Hot-Humid","A","A"
"48177","Texas","Gonzales",2,2,"Hot-Humid","Hot-Humid","A","A"
"48179","Texas","Gray",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48181","Texas","Grayson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48183","Texas","Gregg",3,3,"Hot-Humid","Hot-Humid","A","A"
"48185","Texas","Grimes",2,2,"Hot-Humid","Hot-Humid","A","A"
"48187","Texas","Guadalupe",2,2,"Hot-Humid","Hot-Humid","A","A"
"48189","Texas","Hale",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48191","Texas","Hall",3,3,"Hot-Dry","Hot-Dry","B","B"
"48193","Texas","Hamilton",3,3,"Hot-Humid","Hot-Humid","A","A"
"48195","Texas","Hansford",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48197","Texas","Hardeman",3,3,"Hot-Dry","Hot-Dry","B","B"
"48199","Texas","Hardin",2,2,"Hot-Humid","Hot-Humid","A","A"
"48201","Texas","Harris",2,2,"Hot-Humid","Hot-Humid","A","A"
"48203","Texas","Harrison",3,3,"Hot-Humid","Hot-Humid","A","A"
"48205","Texas","Hartley",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48207","Texas","Haskell",3,3,"Hot-Dry","Hot-Dry","B","B"
"48209","Texas","Hays",2,2,"Hot-Humid","Hot-Humid","A","A"
"48211","Texas","Hemphill",3,3,"Hot-Dry","Hot-Dry","B","B"
"48213","Texas","Henderson",3,3,"Hot-Humid","Hot-Humid","A","A"
"48215","Texas","Hidalgo",2,1,"Hot-Humid","Hot-Humid","A","A"
"48217","Texas","Hill",2,2,"Hot-Humid","Hot-Humid","A","A"
"48219","Texas","Hockley",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48221","Texas","Hood",3,3,"Hot-Humid","Hot-Humid","A","A"
"48223","Texas","Hopkins",3,3,"Hot-Humid","Hot-Humid","A","A"
"48225","Texas","Houston",2,2,"Hot-Humid","Hot-Humid","A","A"
"48227","Texas","Howard",3,3,"Hot-Dry","Hot-Dry","B","B"
"48229","Texas","Hudspeth",3,3,"Hot-Dry","Hot-Dry","B","B"
"48231","Texas","Hunt",3,3,"Hot-Humid","Hot-Humid","A","A"
"48233","Texas","Hutchinson",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48235","Texas","Irion",3,3,"Hot-Dry","Hot-Dry","B","B"
"48237","Texas","Jack",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48239","Texas","Jackson",2,2,"Hot-Humid","Hot-Humid","A","A"
"48241","Texas","Jasper",2,2,"Hot-Humid","Hot-Humid","A","A"
"48243","Texas","Jeff Davis",3,3,"Hot-Dry","Hot-Dry","B","B"
"48245","Texas","Jefferson",2,2,"Hot-Humid","Hot-Humid","A","A"
"48247","Texas","Jim Hogg",2,2,"Hot-Humid","Hot-Humid","A","A"
"48249","Texas","Jim Wells",2,2,"Hot-Humid","Hot-Humid","A","A"
"48251","Texas","Johnson",3,2,"Hot-Humid","Hot-Humid","A","A"
"48253","Texas","Jones",3,3,"Hot-Dry","Hot-Dry","B","B"
"48255","Texas","Karnes",2,2,"Hot-Humid","Hot-Humid","A","A"
"48257","Texas","Kaufman",3,3,"Hot-Humid","Hot-Humid","A","A"
"48259","Texas","Kendall",3,3,"Hot-Humid","Hot-Humid","A","A"
"48261","Texas","Kenedy",2,2,"Hot-Humid","Hot-Humid","A","A"
"48263","Texas","Kent",3,3,"Hot-Dry","Hot-Dry","B","B"
"48265","Texas","Kerr",3,3,"Hot-Dry","Hot-Dry","B","B"
"48267","Texas","Kimble",3,3,"Hot-Dry","Hot-Dry","B","B"
"48269","Texas","King",3,3,"Hot-Dry","Hot-Dry","B","B"
"48271","Texas","Kinney",2,2,"Hot-Humid","Hot-Humid","B","B"
"48273","Texas","Kleberg",2,2,"Hot-Humid","Hot-Humid","A","A"
"48275","Texas","Knox",3,3,"Hot-Dry","Hot-Dry","B","B"
"48277","Texas","Lamar",3,3,"Hot-Humid","Hot-Humid","A","A"
"48279","Texas","Lamb",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48281","Texas","Lampasas",3,3,"Hot-Humid","Hot-Humid","A","A"
"48283","Texas","La Salle",2,2,"Hot-Humid","Hot-Humid","B","B"
"48285","Texas","Lavaca",2,2,"Hot-Humid","Hot-Humid","A","A"
"48287","Texas","Lee",2,2,"Hot-Humid","Hot-Humid","A","A"
"48289","Texas","Leon",2,2,"Hot-Humid","Hot-Humid","A","A"
"48291","Texas","Liberty",2,2,"Hot-Humid","Hot-Humid","A","A"
"48293","Texas","Limestone",2,2,"Hot-Humid","Hot-Humid","A","A"
"48295","Texas","Lipscomb",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48297","Texas","Live Oak",2,2,"Hot-Humid","Hot-Humid","A","A"
"48299","Texas","Llano",3,3,"Hot-Humid","Hot-Humid","A","A"
"48301","Texas","Loving",3,3,"Hot-Dry","Hot-Dry","B","B"
"48303","Texas","Lubbock",3,3,"Hot-Dry","Hot-Dry","B","B"
"48305","Texas","Lynn",3,3,"Hot-Dry","Hot-Dry","B","B"
"48307","Texas","McCulloch",3,3,"Hot-Dry","Hot-Dry","B","B"
"48309","Texas","McLennan",2,2,"Hot-Humid","Hot-Humid","A","A"
"48311","Texas","McMullen",2,2,"Hot-Humid","Hot-Humid","A","A"
"48313","Texas","Madison",2,2,"Hot-Humid","Hot-Humid","A","A"
"48315","Texas","Marion",3,3,"Hot-Humid","Hot-Humid","A","A"
"48317","Texas","Martin",3,3,"Hot-Dry","Hot-Dry","B","B"
"48319","Texas","Mason",3,3,"Hot-Dry","Hot-Dry","B","B"
"48321","Texas","Matagorda",2,2,"Hot-Humid","Hot-Humid","A","A"
"48323","Texas","Maverick",2,2,"Hot-Humid","Hot-Humid","B","B"
"48325","Texas","Medina",2,2,"Hot-Humid","Hot-Humid","B","B"
"48327","Texas","Menard",3,3,"Hot-Dry","Hot-Dry","B","B"
"48329","Texas","Midland",3,3,"Hot-Dry","Hot-Dry","B","B"
"48331","Texas","Milam",2,2,"Hot-Humid","Hot-Humid","A","A"
"48333","Texas","Mills",3,3,"Hot-Humid","Hot-Humid","A","A"
"48335","Texas","Mitchell",3,3,"Hot-Dry","Hot-Dry","B","B"
"48337","Texas","Montague",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48339","Texas","Montgomery",2,2,"Hot-Humid","Hot-Humid","A","A"
"48341","Texas","Moore",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48343","Texas","Morris",3,3,"Hot-Humid","Hot-Humid","A","A"
"48345","Texas","Motley",3,3,"Hot-Dry","Hot-Dry","B","B"
"48347","Texas","Nacogdoches",3,3,"Hot-Humid","Hot-Humid","A","A"
"48349","Texas","Navarro",3,2,"Hot-Humid","Hot-Humid","A","A"
"48351","Texas","Newton",2,2,"Hot-Humid","Hot-Humid","A","A"
"48353","Texas","Nolan",3,3,"Hot-Dry","Hot-Dry","B","B"
"48355","Texas","Nueces",2,2,"Hot-Humid","Hot-Humid","A","A"
"48357","Texas","Ochiltree",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48359","Texas","Oldham",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48361","Texas","Orange",2,2,"Hot-Humid","Hot-Humid","A","A"
"48363","Texas","Palo Pinto",3,3,"Mixed-Humid","Mixed-Humid","A","A"
